site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
BAO,2015,3,14,21,26,8,2015-03-14T21:26:08Z,2015.199707,3119-07,407.27,40.05,-105.004,1884,1578.7,305.3,B,383751,L8,2015-03-24 4:53:00,...
BAO,2015,3,14,21,26,8,2015-03-14T21:26:08Z,2015.199707,3119-08,407.23,40.05,-105.004,1884,1578.7,305.3,B,383752,L8,2015-03-24 5:09:00,...
BAO,2015,3,15,21,26,4,2015-03-15T21:26:04Z,2015.202447,3119-09,405.48,40.05,-105.004,1884,1578.7,305.3,B,383753,L8,2015-03-24 5:25:00,...
BAO,2015,3,15,21,26,4,2015-03-15T21:26:04Z,2015.202447,3119-10,405.26,40.05,-105.004,1884,1578.7,305.3,B,383754,L8,2015-03-24 5:40:00,...
BAO,2015,3,16,21,26,3,2015-03-16T21:26:03Z,2015.205187,3119-11,405.37,40.05,-105.004,1884,1578.7,305.3,B,383755,L8,2015-03-24 5:56:00,...
BAO,2015,3,16,21,26,3,2015-03-16T21:26:03Z,2015.205187,3119-12,405.31,40.05,-105.004,1884,1578.7,305.3,B,383756,L8,2015-03-24 6:12:00,...
BAO,2015,3,18,21,26,5,2015-03-18T21:26:05Z,2015.210666,3024-01,415.83,40.05,-105.004,1884,1578.7,305.3,B,384144,L8,2015-03-24 21:22:00,...
BAO,2015,3,18,21,26,5,2015-03-18T21:26:05Z,2015.210666,3024-02,415.91,40.05,-105.004,1884,1578.7,305.3,B,384145,L8,2015-03-24 21:38:00,...
BAO,2015,3,19,21,26,11,2015-03-19T21:26:11Z,2015.213406,3024-03,406.61,40.05,-105.004,1884,1578.7,305.3,B,384146,L8,2015-03-24 21:54:00,...
BAO,2015,3,19,21,26,11,2015-03-19T21:26:11Z,2015.213406,3024-04,406.66,40.05,-105.004,1884,1578.7,305.3,B,384147,L8,2015-03-24 22:10:00,...
BAO,2015,3,20,21,26,7,2015-03-20T21:26:07Z,2015.216146,3024-05,405.44,40.05,-105.004,1884,1578.7,305.3,B,384148,L8,2015-03-24 22:25:00,...
BAO,2015,3,20,21,26,7,2015-03-20T21:26:07Z,2015.216146,3024-06,405.35,40.05,-105.004,1884,1578.7,305.3,B,384149,L8,2015-03-24 22:41:00,...
BAO,2015,3,21,21,26,7,2015-03-21T21:26:07Z,2015.218885,3024-07,405.11,40.05,-105.004,1884,1578.7,305.3,B,384150,L8,2015-03-24 22:57:00,...
BAO,2015,3,21,21,26,7,2015-03-21T21:26:07Z,2015.218885,3024-08,405.14,40.05,-105.004,1884,1578.7,305.3,B,384151,L8,2015-03-24 23:13:00,...
BAO,2015,3,22,21,26,8,2015-03-22T21:26:08Z,2015.221625,3024-09,404.32,40.05,-105.004,1884,1578.7,305.3,B,384152,L8,2015-03-24 23:29:00,...
BAO,2015,3,22,21,26,8,2015-03-22T21:26:08Z,2015.221625,3024-10,404.35,40.05,-105.004,1884,1578.7,305.3,B,384153,L8,2015-03-24 23:45:00,...
BAO,2015,3,23,21,26,25,2015-03-23T21:26:25Z,2015.224365,3024-11,406.77,40.05,-105.004,1884,1578.7,305.3,B,384154,L8,2015-03-25 0:01:00,...
BAO,2015,3,23,21,26,25,2015-03-23T21:26:25Z,2015.224365,3024-12,406.69,40.05,-105.004,1884,1578.7,305.3,B,384155,L8,2015-03-25 0:17:00,...
BAO,2015,3,24,21,26,13,2015-03-24T21:26:13Z,2015.227105,3047-01,409.62,40.05,-105.004,1884,1578.7,305.3,B,384389,L8,2015-04-01 0:23:00,B..
BAO,2015,3,24,21,26,13,2015-03-24T21:26:13Z,2015.227105,3047-02,404.59,40.05,-105.004,1884,1578.7,305.3,B,384390,L8,2015-04-01 0:39:00,C..
BAO,2015,3,25,21,26,10,2015-03-25T21:26:10Z,2015.229844,3047-03,405.04,40.05,-105.004,1884,1578.7,305.3,B,384391,L8,2015-04-01 0:55:00,...
BAO,2015,3,25,21,26,10,2015-03-25T21:26:10Z,2015.229844,3047-04,404.83,40.05,-105.004,1884,1578.7,305.3,B,384392,L8,2015-04-01 1:11:00,...
BAO,2015,3,26,21,26,18,2015-03-26T21:26:18Z,2015.232584,3047-05,404.44,40.05,-105.004,1884,1578.7,305.3,B,384393,L8,2015-04-01 1:27:00,...
BAO,2015,3,26,21,26,18,2015-03-26T21:26:18Z,2015.232584,3047-06,404.45,40.05,-105.004,1884,1578.7,305.3,B,384394,L8,2015-04-01 1:43:00,...
BAO,2015,3,27,21,26,3,2015-03-27T21:26:03Z,2015.235324,3047-07,404.64,40.05,-105.004,1884,1578.7,305.3,B,384395,L8,2015-04-01 1:59:00,...
BAO,2015,3,27,21,26,3,2015-03-27T21:26:03Z,2015.235324,3047-08,404.64,40.05,-105.004,1884,1578.7,305.3,B,384396,L8,2015-04-01 2:15:00,...
BAO,2015,3,28,21,26,3,2015-03-28T21:26:03Z,2015.238063,3047-09,402.8,40.05,-105.004,1884,1578.7,305.3,B,384397,L8,2015-04-01 2:31:00,...
BAO,2015,3,28,21,26,3,2015-03-28T21:26:03Z,2015.238063,3047-10,402.77,40.05,-105.004,1884,1578.7,305.3,B,384398,L8,2015-04-01 2:47:00,...
BAO,2015,3,29,21,25,55,2015-03-29T21:25:55Z,2015.240803,3047-11,403.79,40.05,-105.004,1884,1578.7,305.3,B,384399,L8,2015-04-01 3:02:00,...
BAO,2015,3,29,21,25,55,2015-03-29T21:25:55Z,2015.240803,3047-12,403.71,40.05,-105.004,1884,1578.7,305.3,B,384400,L8,2015-04-01 3:18:00,...
BAO,2015,3,31,21,26,3,2015-03-31T21:26:03Z,2015.246282,3117-03,404.91,40.05,-105.004,1884,1578.7,305.3,B,384801,L8,2015-04-08 5:02:00,...
BAO,2015,3,31,21,26,3,2015-03-31T21:26:03Z,2015.246282,3117-04,404.93,40.05,-105.004,1884,1578.7,305.3,B,384802,L8,2015-04-08 5:18:00,...
BAO,2015,4,1,21,25,59,2015-04-01T21:25:59Z,2015.249022,3117-05,403.4,40.05,-105.004,1884,1578.7,305.3,B,384803,L8,2015-04-08 5:34:00,...
BAO,2015,4,1,21,25,59,2015-04-01T21:25:59Z,2015.249022,3117-06,403.36,40.05,-105.004,1884,1578.7,305.3,B,384804,L8,2015-04-08 5:50:00,...
BAO,2015,4,2,21,26,14,2015-04-02T21:26:14Z,2015.251762,3117-07,406.77,40.05,-105.004,1884,1578.7,305.3,B,384805,L8,2015-04-08 6:06:00,...
BAO,2015,4,2,21,26,14,2015-04-02T21:26:14Z,2015.251762,3117-08,406.79,40.05,-105.004,1884,1578.7,305.3,B,384806,L8,2015-04-08 6:22:00,...
BAO,2015,4,3,21,26,10,2015-04-03T21:26:10Z,2015.254502,3117-09,406.41,40.05,-105.004,1884,1578.7,305.3,B,384807,L8,2015-04-08 6:38:00,...
BAO,2015,4,3,21,26,10,2015-04-03T21:26:10Z,2015.254502,3117-10,406.43,40.05,-105.004,1884,1578.7,305.3,B,384808,L8,2015-04-08 6:53:00,...
BAO,2015,4,4,21,26,16,2015-04-04T21:26:16Z,2015.257242,3117-11,404.16,40.05,-105.004,1884,1578.7,305.3,B,384809,L8,2015-04-08 7:09:00,...
BAO,2015,4,4,21,26,16,2015-04-04T21:26:16Z,2015.257242,3117-12,404.08,40.05,-105.004,1884,1578.7,305.3,B,384810,L8,2015-04-08 7:25:00,...
BAO,2015,4,6,21,26,5,2015-04-06T21:26:05Z,2015.262721,3113-01,404.12,40.05,-105.004,1884,1578.7,305.3,B,385368,L8,2015-04-15 17:59:00,...
BAO,2015,4,6,21,26,5,2015-04-06T21:26:05Z,2015.262721,3113-02,404.18,40.05,-105.004,1884,1578.7,305.3,B,385369,L8,2015-04-15 18:15:00,...
BAO,2015,4,7,21,26,5,2015-04-07T21:26:05Z,2015.265461,3113-03,409.77,40.05,-105.004,1884,1578.7,305.3,B,385370,L8,2015-04-15 18:31:00,...
BAO,2015,4,7,21,26,5,2015-04-07T21:26:05Z,2015.265461,3113-04,409.76,40.05,-105.004,1884,1578.7,305.3,B,385371,L8,2015-04-15 18:46:00,...
BAO,2015,4,8,21,26,8,2015-04-08T21:26:08Z,2015.2682,3113-05,409.63,40.05,-105.004,1884,1578.7,305.3,B,385372,L8,2015-04-15 19:02:00,...
BAO,2015,4,8,21,26,8,2015-04-08T21:26:08Z,2015.2682,3113-06,409.51,40.05,-105.004,1884,1578.7,305.3,B,385373,L8,2015-04-15 19:18:00,...
BAO,2015,4,9,21,26,7,2015-04-09T21:26:07Z,2015.27094,3113-07,405.77,40.05,-105.004,1884,1578.7,305.3,B,385374,L8,2015-04-15 19:34:00,...
BAO,2015,4,9,21,26,7,2015-04-09T21:26:07Z,2015.27094,3113-08,405.79,40.05,-105.004,1884,1578.7,305.3,B,385375,L8,2015-04-15 19:50:00,...
BAO,2015,4,11,21,26,16,2015-04-11T21:26:16Z,2015.27642,3113-09,405.59,40.05,-105.004,1884,1578.7,305.3,B,385376,L8,2015-04-15 20:06:00,...
BAO,2015,4,11,21,26,16,2015-04-11T21:26:16Z,2015.27642,3113-10,405.56,40.05,-105.004,1884,1578.7,305.3,B,385377,L8,2015-04-15 20:22:00,...
BAO,2015,4,13,21,26,6,2015-04-13T21:26:06Z,2015.281899,3113-11,407.52,40.05,-105.004,1884,1578.7,305.3,B,385378,L8,2015-04-15 20:38:00,...
BAO,2015,4,13,21,26,6,2015-04-13T21:26:06Z,2015.281899,3113-12,407.37,40.05,-105.004,1884,1578.7,305.3,B,385379,L8,2015-04-15 20:54:00,...
BAO,2015,4,15,21,26,3,2015-04-15T21:26:03Z,2015.287378,3117-01,405.19,40.05,-105.004,1884,1578.7,305.3,B,386085,L8,2015-04-28 22:08:00,...
BAO,2015,4,15,21,26,3,2015-04-15T21:26:03Z,2015.287378,3117-02,405.26,40.05,-105.004,1884,1578.7,305.3,B,386086,L8,2015-04-28 22:24:00,...
BAO,2015,4,17,21,26,12,2015-04-17T21:26:12Z,2015.292858,3117-03,410.11,40.05,-105.004,1884,1578.7,305.3,B,386087,L8,2015-04-28 22:40:00,...
BAO,2015,4,17,21,26,12,2015-04-17T21:26:12Z,2015.292858,3117-04,410.07,40.05,-105.004,1884,1578.7,305.3,B,386088,L8,2015-04-28 22:56:00,...
BAO,2015,4,19,21,26,10,2015-04-19T21:26:10Z,2015.298337,3117-05,404.4,40.05,-105.004,1884,1578.7,305.3,B,386089,L8,2015-04-28 23:12:00,...
BAO,2015,4,19,21,26,10,2015-04-19T21:26:10Z,2015.298337,3117-06,404.32,40.05,-105.004,1884,1578.7,305.3,B,386090,L8,2015-04-28 23:28:00,...
BAO,2015,4,21,21,26,13,2015-04-21T21:26:13Z,2015.303817,3117-07,404.72,40.05,-105.004,1884,1578.7,305.3,B,386091,L8,2015-04-28 23:44:00,...
BAO,2015,4,21,21,26,13,2015-04-21T21:26:13Z,2015.303817,3117-08,404.77,40.05,-105.004,1884,1578.7,305.3,B,386092,L8,2015-04-29 0:00:00,...
BAO,2015,4,23,21,26,4,2015-04-23T21:26:04Z,2015.309296,3117-09,403.42,40.05,-105.004,1884,1578.7,305.3,B,386093,L8,2015-04-29 0:15:00,...
BAO,2015,4,23,21,26,4,2015-04-23T21:26:04Z,2015.309296,3117-10,403.41,40.05,-105.004,1884,1578.7,305.3,B,386094,L8,2015-04-29 0:31:00,...
BAO,2015,4,25,21,26,7,2015-04-25T21:26:07Z,2015.314776,3117-11,403.39,40.05,-105.004,1884,1578.7,305.3,B,386095,L8,2015-04-29 0:47:00,...
BAO,2015,4,25,21,26,7,2015-04-25T21:26:07Z,2015.314776,3117-12,403.29,40.05,-105.004,1884,1578.7,305.3,B,386096,L8,2015-04-29 1:03:00,...
BAO,2015,4,27,21,26,2,2015-04-27T21:26:02Z,2015.320255,3087-01,410.16,40.05,-105.004,1884,1578.7,305.3,B,386838,L8,2015-05-19 3:36:00,...
BAO,2015,4,27,21,26,2,2015-04-27T21:26:02Z,2015.320255,3087-02,410.22,40.05,-105.004,1884,1578.7,305.3,B,386839,L8,2015-05-19 3:52:00,...
BAO,2015,4,29,21,26,1,2015-04-29T21:26:01Z,2015.325734,3087-03,404.05,40.05,-105.004,1884,1578.7,305.3,B,386840,L8,2015-05-19 4:07:00,...
BAO,2015,4,29,21,26,1,2015-04-29T21:26:01Z,2015.325734,3087-04,404.23,40.05,-105.004,1884,1578.7,305.3,B,386841,L8,2015-05-19 4:23:00,...
BAO,2015,5,1,21,25,46,2015-05-01T21:25:46Z,2015.331213,3087-05,408.13,40.05,-105.004,1884,1578.7,305.3,B,386842,L8,2015-05-19 4:39:00,...
BAO,2015,5,1,21,25,46,2015-05-01T21:25:46Z,2015.331213,3087-06,408.21,40.05,-105.004,1884,1578.7,305.3,B,386843,L8,2015-05-19 4:55:00,...
BAO,2015,5,3,21,25,54,2015-05-03T21:25:54Z,2015.336693,3087-07,404.54,40.05,-105.004,1884,1578.7,305.3,B,386844,L8,2015-05-19 5:11:00,...
BAO,2015,5,3,21,25,54,2015-05-03T21:25:54Z,2015.336693,3087-08,404.61,40.05,-105.004,1884,1578.7,305.3,B,386845,L8,2015-05-19 5:27:00,...
BAO,2015,5,5,21,26,13,2015-05-05T21:26:13Z,2015.342173,3087-09,411.52,40.05,-105.004,1884,1578.7,305.3,B,386846,L8,2015-05-19 5:43:00,...
BAO,2015,5,5,21,26,13,2015-05-05T21:26:13Z,2015.342173,3087-10,411.68,40.05,-105.004,1884,1578.7,305.3,B,386847,L8,2015-05-19 5:58:00,...
BAO,2015,5,7,21,26,9,2015-05-07T21:26:09Z,2015.347652,3087-11,407.64,40.05,-105.004,1884,1578.7,305.3,B,386848,L8,2015-05-19 6:14:00,...
BAO,2015,5,7,21,26,9,2015-05-07T21:26:09Z,2015.347652,3087-12,407.45,40.05,-105.004,1884,1578.7,305.3,B,386849,L8,2015-05-19 6:30:00,...
BAO,2015,5,9,21,26,17,2015-05-09T21:26:17Z,2015.353132,3047-01,412.51,40.05,-105.004,1884,1578.7,305.3,B,387583,L8,2015-05-26 16:47:00,C..
BAO,2015,5,9,21,26,17,2015-05-09T21:26:17Z,2015.353132,3047-02,408.53,40.05,-105.004,1884,1578.7,305.3,B,387584,L8,2015-05-26 17:03:00,...
BAO,2015,5,11,21,26,2,2015-05-11T21:26:02Z,2015.358611,3047-03,405.32,40.05,-105.004,1884,1578.7,305.3,B,387585,L8,2015-05-26 17:19:00,...
BAO,2015,5,11,21,26,2,2015-05-11T21:26:02Z,2015.358611,3047-04,405.2,40.05,-105.004,1884,1578.7,305.3,B,387586,L8,2015-05-26 17:35:00,...
BAO,2015,5,13,21,26,11,2015-05-13T21:26:11Z,2015.364091,3047-05,403.05,40.05,-105.004,1884,1578.7,305.3,B,387587,L8,2015-05-26 17:51:00,...
BAO,2015,5,13,21,26,11,2015-05-13T21:26:11Z,2015.364091,3047-06,403.24,40.05,-105.004,1884,1578.7,305.3,B,387588,L8,2015-05-26 18:07:00,...
BAO,2015,5,15,21,26,13,2015-05-15T21:26:13Z,2015.36957,3047-07,405.69,40.05,-105.004,1884,1578.7,305.3,B,387589,L8,2015-05-26 18:22:00,...
BAO,2015,5,15,21,26,13,2015-05-15T21:26:13Z,2015.36957,3047-08,405.59,40.05,-105.004,1884,1578.7,305.3,B,387590,L8,2015-05-26 18:38:00,...
BAO,2015,5,17,21,26,3,2015-05-17T21:26:03Z,2015.37505,3047-09,403.56,40.05,-105.004,1884,1578.7,305.3,B,387591,L8,2015-05-26 18:54:00,...
BAO,2015,5,17,21,26,3,2015-05-17T21:26:03Z,2015.37505,3047-10,403.59,40.05,-105.004,1884,1578.7,305.3,B,387592,L8,2015-05-26 19:10:00,...
BAO,2015,5,19,21,26,13,2015-05-19T21:26:13Z,2015.380529,3047-11,404.1,40.05,-105.004,1884,1578.7,305.3,B,387593,L8,2015-05-26 19:26:00,...
BAO,2015,5,19,21,26,13,2015-05-19T21:26:13Z,2015.380529,3047-12,403.98,40.05,-105.004,1884,1578.7,305.3,B,387594,L8,2015-05-26 19:42:00,...
BAO,2015,5,21,21,26,2,2015-05-21T21:26:02Z,2015.386008,3073-01,404.04,40.05,-105.004,1884,1578.7,305.3,B,388031,L8,2015-06-04 5:22:00,...
BAO,2015,5,21,21,26,2,2015-05-21T21:26:02Z,2015.386008,3073-02,404.1,40.05,-105.004,1884,1578.7,305.3,B,388032,L8,2015-06-04 5:38:00,...
BAO,2015,5,25,21,26,6,2015-05-25T21:26:06Z,2015.396967,3073-05,402.5,40.05,-105.004,1884,1578.7,305.3,B,388033,L8,2015-06-04 5:54:00,...
BAO,2015,5,25,21,26,6,2015-05-25T21:26:06Z,2015.396967,3073-06,402.32,40.05,-105.004,1884,1578.7,305.3,B,388034,L8,2015-06-04 6:10:00,...
BAO,2015,5,27,21,25,53,2015-05-27T21:25:53Z,2015.402447,3073-07,401.91,40.05,-105.004,1884,1578.7,305.3,B,388035,L8,2015-06-04 6:25:00,...
BAO,2015,5,27,21,25,53,2015-05-27T21:25:53Z,2015.402447,3073-08,401.92,40.05,-105.004,1884,1578.7,305.3,B,388036,L8,2015-06-04 6:41:00,...
BAO,2015,5,29,21,25,36,2015-05-29T21:25:36Z,2015.407925,3073-09,399.79,40.05,-105.004,1884,1578.7,305.3,B,388037,L8,2015-06-04 6:57:00,...
BAO,2015,5,29,21,25,36,2015-05-29T21:25:36Z,2015.407925,3073-10,399.76,40.05,-105.004,1884,1578.7,305.3,B,388038,L8,2015-06-04 7:13:00,...
BAO,2015,5,31,21,25,48,2015-05-31T21:25:48Z,2015.413405,3073-11,401.65,40.05,-105.004,1884,1578.7,305.3,B,388039,L8,2015-06-04 7:29:00,...
BAO,2015,5,31,21,25,48,2015-05-31T21:25:48Z,2015.413405,3073-12,401.53,40.05,-105.004,1884,1578.7,305.3,B,388040,L8,2015-06-04 7:45:00,...
BAO,2015,6,2,21,26,5,2015-06-02T21:26:05Z,2015.418885,3034-01,403.32,40.05,-105.004,1884,1578.7,305.3,B,388701,L8,2015-06-15 22:31:00,...
BAO,2015,6,2,21,26,5,2015-06-02T21:26:05Z,2015.418885,3034-02,403.33,40.05,-105.004,1884,1578.7,305.3,B,388702,L8,2015-06-15 22:46:00,...
BAO,2015,6,4,21,25,59,2015-06-04T21:25:59Z,2015.424365,3034-03,404.38,40.05,-105.004,1884,1578.7,305.3,B,388703,L8,2015-06-15 23:02:00,...
BAO,2015,6,4,21,25,59,2015-06-04T21:25:59Z,2015.424365,3034-04,404.28,40.05,-105.004,1884,1578.7,305.3,B,388704,L8,2015-06-15 23:18:00,...
BAO,2015,6,6,21,25,53,2015-06-06T21:25:53Z,2015.429844,3034-05,402.68,40.05,-105.004,1884,1578.7,305.3,B,388705,L8,2015-06-15 23:34:00,...
BAO,2015,6,6,21,25,53,2015-06-06T21:25:53Z,2015.429844,3034-06,402.48,40.05,-105.004,1884,1578.7,305.3,B,388706,L8,2015-06-15 23:50:00,...
BAO,2015,6,8,21,26,0,2015-06-08T21:26:00Z,2015.435323,3034-07,402.12,40.05,-105.004,1884,1578.7,305.3,B,388707,L8,2015-06-16 0:06:00,...
BAO,2015,6,8,21,26,0,2015-06-08T21:26:00Z,2015.435323,3034-08,401.68,40.05,-105.004,1884,1578.7,305.3,B,388708,L8,2015-06-16 0:22:00,...
BAO,2015,6,10,21,25,48,2015-06-10T21:25:48Z,2015.440803,3034-09,397.34,40.05,-105.004,1884,1578.7,305.3,B,388709,L8,2015-06-16 0:37:00,C..
BAO,2015,6,10,21,25,48,2015-06-10T21:25:48Z,2015.440803,3034-10,397.21,40.05,-105.004,1884,1578.7,305.3,B,388710,L8,2015-06-16 0:53:00,C..
BAO,2015,6,12,21,25,51,2015-06-12T21:25:51Z,2015.446282,3034-11,403.9,40.05,-105.004,1884,1578.7,305.3,B,388711,L8,2015-06-16 1:09:00,...
BAO,2015,6,12,21,25,51,2015-06-12T21:25:51Z,2015.446282,3034-12,403.9,40.05,-105.004,1884,1578.7,305.3,B,388712,L8,2015-06-16 1:25:00,...
BAO,2015,6,14,21,26,7,2015-06-14T21:26:07Z,2015.451762,3007-01,399.47,40.05,-105.004,1884,1578.7,305.3,B,389623,L8,2015-06-27 4:41:00,...
BAO,2015,6,14,21,26,7,2015-06-14T21:26:07Z,2015.451762,3007-02,399.54,40.05,-105.004,1884,1578.7,305.3,B,389624,L8,2015-06-27 4:57:00,...
BAO,2015,6,16,21,25,54,2015-06-16T21:25:54Z,2015.457241,3007-03,406.16,40.05,-105.004,1884,1578.7,305.3,B,389625,L8,2015-06-27 5:13:00,.S.
BAO,2015,6,16,21,25,54,2015-06-16T21:25:54Z,2015.457241,3007-04,406.24,40.05,-105.004,1884,1578.7,305.3,B,389626,L8,2015-06-27 5:28:00,.S.
BAO,2015,6,18,21,25,56,2015-06-18T21:25:56Z,2015.462721,3007-05,405.01,40.05,-105.004,1884,1578.7,305.3,B,389627,L8,2015-06-27 5:44:00,...
BAO,2015,6,18,21,25,56,2015-06-18T21:25:56Z,2015.462721,3007-06,405,40.05,-105.004,1884,1578.7,305.3,B,389628,L8,2015-06-27 6:00:00,...
BAO,2015,6,20,21,26,2,2015-06-20T21:26:02Z,2015.4682,3007-07,402.48,40.05,-105.004,1884,1578.7,305.3,B,389629,L8,2015-06-27 6:16:00,...
BAO,2015,6,20,21,26,2,2015-06-20T21:26:02Z,2015.4682,3007-08,402.15,40.05,-105.004,1884,1578.7,305.3,B,389630,L8,2015-06-27 6:32:00,...
BAO,2015,6,22,21,25,49,2015-06-22T21:25:49Z,2015.473679,3007-09,398.22,40.05,-105.004,1884,1578.7,305.3,B,389631,L8,2015-06-27 6:48:00,...
BAO,2015,6,22,21,25,49,2015-06-22T21:25:49Z,2015.473679,3007-10,397.99,40.05,-105.004,1884,1578.7,305.3,B,389632,L8,2015-06-27 7:04:00,...
BAO,2015,6,24,21,25,52,2015-06-24T21:25:52Z,2015.479159,3007-11,404.52,40.05,-105.004,1884,1578.7,305.3,B,389633,L8,2015-06-27 7:19:00,...
BAO,2015,6,24,21,25,52,2015-06-24T21:25:52Z,2015.479159,3007-12,404.4,40.05,-105.004,1884,1578.7,305.3,B,389634,L8,2015-06-27 7:35:00,...
BAO,2015,6,26,21,25,29,2015-06-26T21:25:29Z,2015.484638,3030-01,396.26,40.05,-105.004,1884,1578.7,305.3,B,390226,L8,2015-07-09 21:17:00,C..
BAO,2015,6,26,21,25,29,2015-06-26T21:25:29Z,2015.484638,3030-02,396.35,40.05,-105.004,1884,1578.7,305.3,B,390227,L8,2015-07-09 21:33:00,C..
BAO,2015,6,28,21,25,25,2015-06-28T21:25:25Z,2015.490117,3030-03,403.86,40.05,-105.004,1884,1578.7,305.3,B,390228,L8,2015-07-09 21:49:00,...
BAO,2015,6,28,21,25,25,2015-06-28T21:25:25Z,2015.490117,3030-04,403.84,40.05,-105.004,1884,1578.7,305.3,B,390229,L8,2015-07-09 22:04:00,...
BAO,2015,6,30,21,25,37,2015-06-30T21:25:37Z,2015.495597,3030-05,402.1,40.05,-105.004,1884,1578.7,305.3,B,390230,L8,2015-07-09 22:20:00,...
BAO,2015,6,30,21,25,37,2015-06-30T21:25:37Z,2015.495597,3030-06,402.06,40.05,-105.004,1884,1578.7,305.3,B,390231,L8,2015-07-09 22:36:00,...
BAO,2015,7,2,21,25,35,2015-07-02T21:25:35Z,2015.501076,3030-07,401.66,40.05,-105.004,1884,1578.7,305.3,B,390232,L8,2015-07-09 22:52:00,...
BAO,2015,7,2,21,25,35,2015-07-02T21:25:35Z,2015.501076,3030-08,401.67,40.05,-105.004,1884,1578.7,305.3,B,390233,L8,2015-07-09 23:08:00,...
BAO,2015,7,4,21,25,32,2015-07-04T21:25:32Z,2015.506555,3030-09,400.71,40.05,-105.004,1884,1578.7,305.3,B,390234,L8,2015-07-09 23:24:00,...
BAO,2015,7,4,21,25,32,2015-07-04T21:25:32Z,2015.506555,3030-10,400.7,40.05,-105.004,1884,1578.7,305.3,B,390235,L8,2015-07-09 23:40:00,...
BAO,2015,7,6,21,25,16,2015-07-06T21:25:16Z,2015.512034,3030-11,402.03,40.05,-105.004,1884,1578.7,305.3,B,390236,L8,2015-07-09 23:56:00,CS.
BAO,2015,7,6,21,25,16,2015-07-06T21:25:16Z,2015.512034,3030-12,401.98,40.05,-105.004,1884,1578.7,305.3,B,390237,L8,2015-07-10 0:11:00,CS.
BAO,2015,7,8,21,25,48,2015-07-08T21:25:48Z,2015.517515,3047-01,414.2,40.05,-105.004,1884,1578.7,305.3,B,390951,L8,2015-07-20 17:43:00,CS.
BAO,2015,7,8,21,25,48,2015-07-08T21:25:48Z,2015.517515,3047-02,409.7,40.05,-105.004,1884,1578.7,305.3,B,390952,L8,2015-07-20 17:59:00,CS.
BAO,2015,7,10,21,25,59,2015-07-10T21:25:59Z,2015.522995,3047-03,401.97,40.05,-105.004,1884,1578.7,305.3,B,390953,L8,2015-07-20 18:15:00,...
BAO,2015,7,10,21,25,59,2015-07-10T21:25:59Z,2015.522995,3047-04,401.83,40.05,-105.004,1884,1578.7,305.3,B,390954,L8,2015-07-20 18:31:00,...
BAO,2015,7,12,21,25,56,2015-07-12T21:25:56Z,2015.528474,3047-05,401.66,40.05,-105.004,1884,1578.7,305.3,B,390955,L8,2015-07-20 18:47:00,...
BAO,2015,7,12,21,25,56,2015-07-12T21:25:56Z,2015.528474,3047-06,401.78,40.05,-105.004,1884,1578.7,305.3,B,390956,L8,2015-07-20 19:02:00,...
BAO,2015,7,14,21,25,50,2015-07-14T21:25:50Z,2015.533953,3047-07,402.66,40.05,-105.004,1884,1578.7,305.3,B,390957,L8,2015-07-20 19:18:00,...
BAO,2015,7,14,21,25,50,2015-07-14T21:25:50Z,2015.533953,3047-08,402.73,40.05,-105.004,1884,1578.7,305.3,B,390958,L8,2015-07-20 19:34:00,...
BAO,2015,7,16,21,25,52,2015-07-16T21:25:52Z,2015.539433,3047-09,398.18,40.05,-105.004,1884,1578.7,305.3,B,390959,L8,2015-07-20 19:50:00,...
BAO,2015,7,16,21,25,52,2015-07-16T21:25:52Z,2015.539433,3047-10,398.18,40.05,-105.004,1884,1578.7,305.3,B,390960,L8,2015-07-20 20:06:00,...
BAO,2015,7,18,21,25,37,2015-07-18T21:25:37Z,2015.544912,3047-11,398.1,40.05,-105.004,1884,1578.7,305.3,B,390961,L8,2015-07-20 20:22:00,...
BAO,2015,7,18,21,25,37,2015-07-18T21:25:37Z,2015.544912,3047-12,397.95,40.05,-105.004,1884,1578.7,305.3,B,390962,L8,2015-07-20 20:38:00,...
BAO,2015,7,20,21,25,48,2015-07-20T21:25:48Z,2015.550392,3142-01,391.78,40.05,-105.004,1884,1578.7,305.3,B,391564,L8,2015-08-03 19:06:00,...
BAO,2015,7,20,21,25,48,2015-07-20T21:25:48Z,2015.550392,3142-02,391.83,40.05,-105.004,1884,1578.7,305.3,B,391565,L8,2015-08-03 19:22:00,...
BAO,2015,7,22,21,25,56,2015-07-22T21:25:56Z,2015.555871,3142-03,396.3,40.05,-105.004,1884,1578.7,305.3,B,391566,L8,2015-08-03 19:38:00,...
BAO,2015,7,22,21,25,56,2015-07-22T21:25:56Z,2015.555871,3142-04,396.29,40.05,-105.004,1884,1578.7,305.3,B,391567,L8,2015-08-03 19:54:00,...
BAO,2015,7,24,21,25,39,2015-07-24T21:25:39Z,2015.56135,3142-05,400.46,40.05,-105.004,1884,1578.7,305.3,B,391568,L8,2015-08-03 20:10:00,...
BAO,2015,7,24,21,25,39,2015-07-24T21:25:39Z,2015.56135,3142-06,400.24,40.05,-105.004,1884,1578.7,305.3,B,391569,L8,2015-08-03 20:26:00,...
