site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,value_unc,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
BAO,2007,10,19,18,1,13,2007-10-19T18:01:13Z,2007.799317,3060-06,321.1,0.26,40.05,-105.004,1884,1578.7,305.3,C,243739,H4,2007-10-24 17:49:00,.S.
BAO,2007,10,19,18,5,40,2007-10-19T18:05:40Z,2007.799326,3060-07,321.07,0.26,40.05,-105.004,1884,1578.7,305.3,C,243740,H4,2007-10-24 18:04:00,.S.
BAO,2007,10,20,18,1,8,2007-10-20T18:01:08Z,2007.802057,3060-08,321.16,0.26,40.05,-105.004,1884,1578.7,305.3,C,243741,H4,2007-10-24 18:19:00,.S.
BAO,2007,10,20,18,5,37,2007-10-20T18:05:37Z,2007.802065,3060-09,321.13,0.26,40.05,-105.004,1884,1578.7,305.3,C,243742,H4,2007-10-24 18:34:00,.S.
BAO,2007,10,21,18,1,4,2007-10-21T18:01:04Z,2007.804797,3060-10,320.73,0.26,40.05,-105.004,1884,1578.7,305.3,C,243743,H4,2007-10-24 18:49:00,.S.
BAO,2007,10,21,18,5,30,2007-10-21T18:05:30Z,2007.804805,3060-11,321.28,0.26,40.05,-105.004,1884,1578.7,305.3,C,243744,H4,2007-10-24 19:04:00,.S.
BAO,2007,10,22,18,0,57,2007-10-22T18:00:57Z,2007.807536,3060-12,321.14,0.26,40.05,-105.004,1884,1578.7,305.3,C,243745,H4,2007-10-24 19:19:00,.S.
BAO,2007,10,23,20,31,49,2007-10-23T20:31:49Z,2007.810563,3011-01,321.05,0.26,40.05,-105.004,1884,1578.7,305.3,C,244313,H4,2007-11-01 23:14:00,C..
BAO,2007,10,24,18,1,33,2007-10-24T18:01:33Z,2007.813017,3011-02,320.98,0.26,40.05,-105.004,1884,1578.7,305.3,C,244314,H4,2007-11-01 23:28:00,CS.
BAO,2007,10,24,18,5,59,2007-10-24T18:05:59Z,2007.813025,3011-03,321.78,0.26,40.05,-105.004,1884,1578.7,305.3,C,244315,H4,2007-11-01 23:43:00,CS.
BAO,2007,10,25,18,1,31,2007-10-25T18:01:31Z,2007.815756,3011-04,321.08,0.26,40.05,-105.004,1884,1578.7,305.3,C,244316,H4,2007-11-01 23:58:00,CS.
BAO,2007,10,25,18,5,58,2007-10-25T18:05:58Z,2007.815765,3011-05,321.52,0.26,40.05,-105.004,1884,1578.7,305.3,C,244317,H4,2007-11-02 0:13:00,CS.
BAO,2007,10,26,18,1,32,2007-10-26T18:01:32Z,2007.818496,3011-06,322.25,0.26,40.05,-105.004,1884,1578.7,305.3,C,244318,H4,2007-11-02 0:28:00,CS.
BAO,2007,10,26,18,5,59,2007-10-26T18:05:59Z,2007.818505,3011-07,322.18,0.26,40.05,-105.004,1884,1578.7,305.3,C,244319,H4,2007-11-02 0:42:00,CS.
BAO,2007,10,27,18,1,28,2007-10-27T18:01:28Z,2007.821236,3011-08,321.54,0.26,40.05,-105.004,1884,1578.7,305.3,C,244320,H4,2007-11-02 0:57:00,CS.
BAO,2007,10,27,18,5,53,2007-10-27T18:05:53Z,2007.821244,3011-09,321.51,0.26,40.05,-105.004,1884,1578.7,305.3,C,244321,H4,2007-11-02 1:12:00,CS.
BAO,2007,10,28,18,1,29,2007-10-28T18:01:29Z,2007.823975,3011-10,322.83,0.26,40.05,-105.004,1884,1578.7,305.3,C,244322,H4,2007-11-02 1:27:00,CS.
BAO,2007,10,28,18,5,54,2007-10-28T18:05:54Z,2007.823984,3011-11,321.56,0.26,40.05,-105.004,1884,1578.7,305.3,C,244323,H4,2007-11-02 1:41:00,CS.
BAO,2007,10,29,19,1,27,2007-10-29T19:01:27Z,2007.826829,3011-12,322.9,0.26,40.05,-105.004,1884,1578.7,305.3,C,244324,H4,2007-11-02 1:56:00,C..
BAO,2007,10,30,19,17,26,2007-10-30T19:17:26Z,2007.829599,3124-01,321.7,0.26,40.05,-105.004,1884,1578.7,305.3,C,245447,H4,2007-11-23 9:18:00,...
BAO,2007,10,31,19,2,50,2007-10-31T19:02:50Z,2007.832311,3124-02,321.11,0.26,40.05,-105.004,1884,1578.7,305.3,C,245448,H4,2007-11-23 9:33:00,...
BAO,2007,11,8,16,26,36,2007-11-08T16:26:36Z,2007.853932,3124-04,321.2,0.26,40.05,-105.004,1884,1578.7,305.3,C,245449,H4,2007-11-23 9:48:00,.S.
BAO,2007,11,12,17,44,3,2007-11-12T17:44:03Z,2007.865038,3124-05,321.73,0.26,40.05,-105.004,1884,1578.7,305.3,C,245450,H4,2007-11-23 10:03:00,.S.
BAO,2007,11,12,19,1,18,2007-11-12T19:01:18Z,2007.865185,3124-06,321.94,0.26,40.05,-105.004,1884,1578.7,305.3,C,245451,H4,2007-11-23 10:18:00,...
BAO,2007,11,13,19,1,22,2007-11-13T19:01:22Z,2007.867925,3124-07,321.66,0.26,40.05,-105.004,1884,1578.7,305.3,C,245452,H4,2007-11-23 10:32:00,...
BAO,2007,11,14,19,1,14,2007-11-14T19:01:14Z,2007.870664,3124-08,321.24,0.26,40.05,-105.004,1884,1578.7,305.3,C,245453,H4,2007-11-23 10:47:00,...
BAO,2007,11,14,19,5,38,2007-11-14T19:05:38Z,2007.870673,3124-09,321.64,0.26,40.05,-105.004,1884,1578.7,305.3,C,245454,H4,2007-11-23 11:02:00,...
BAO,2007,11,15,19,1,51,2007-11-15T19:01:51Z,2007.873405,3124-10,321.08,0.26,40.05,-105.004,1884,1578.7,305.3,C,245455,H4,2007-11-23 11:17:00,...
BAO,2007,11,15,19,6,18,2007-11-15T19:06:18Z,2007.873414,3124-11,321.45,0.26,40.05,-105.004,1884,1578.7,305.3,C,245456,H4,2007-11-23 11:32:00,...
BAO,2007,11,16,19,2,4,2007-11-16T19:02:04Z,2007.876145,3124-12,321.99,0.26,40.05,-105.004,1884,1578.7,305.3,C,245457,H4,2007-11-23 11:47:00,...
BAO,2007,11,20,22,36,45,2007-11-20T22:36:45Z,2007.887513,3145-01,321.27,0.26,40.05,-105.004,1884,1578.7,305.3,C,246026,H4,2007-12-06 2:36:00,...
BAO,2007,11,20,22,41,29,2007-11-20T22:41:29Z,2007.887522,3145-02,322.13,0.26,40.05,-105.004,1884,1578.7,305.3,C,246027,H4,2007-12-06 2:51:00,...
BAO,2007,11,21,19,1,4,2007-11-21T19:01:04Z,2007.889842,3145-03,321.64,0.26,40.05,-105.004,1884,1578.7,305.3,C,246028,H4,2007-12-06 3:06:00,...
