site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,value_unc,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
STR,2007,12,24,10,1,0,2007-12-24T10:01:00Z,2007.979226,3039-12,322.08,0.26,37.7553,-122.4528,486,254,232,C,247719,H4,2008-01-03 23:15:00,...
STR,2007,12,26,22,2,22,2007-12-26T22:02:22Z,2007.986078,3087-01,321.54,0.26,37.7553,-122.4528,486,254,232,C,247811,H4,2008-01-04 16:07:00,...
STR,2007,12,27,10,2,20,2007-12-27T10:02:20Z,2007.987447,3087-02,321.47,0.26,37.7553,-122.4528,486,254,232,C,247812,H4,2008-01-04 16:22:00,...
STR,2007,12,27,22,2,21,2007-12-27T22:02:21Z,2007.988817,3087-03,322,0.26,37.7553,-122.4528,486,254,232,C,247813,H4,2008-01-04 16:37:00,...
STR,2007,12,28,10,2,27,2007-12-28T10:02:27Z,2007.990187,3087-04,321.49,0.26,37.7553,-122.4528,486,254,232,C,247814,H4,2008-01-04 16:52:00,...
STR,2007,12,28,22,2,40,2007-12-28T22:02:40Z,2007.991558,3087-05,322.49,0.26,37.7553,-122.4528,486,254,232,C,247815,H4,2008-01-04 17:06:00,...
STR,2007,12,29,10,2,20,2007-12-29T10:02:20Z,2007.992927,3087-06,322.29,0.26,37.7553,-122.4528,486,254,232,C,247816,H4,2008-01-04 17:21:00,...
STR,2007,12,29,22,2,24,2007-12-29T22:02:24Z,2007.994297,3087-07,321.53,0.26,37.7553,-122.4528,486,254,232,C,247817,H4,2008-01-04 17:36:00,...
STR,2007,12,30,10,2,14,2007-12-30T10:02:14Z,2007.995666,3087-08,321.44,0.26,37.7553,-122.4528,486,254,232,C,247818,H4,2008-01-04 17:51:00,...
STR,2007,12,30,22,2,9,2007-12-30T22:02:09Z,2007.997036,3087-09,321.91,0.26,37.7553,-122.4528,486,254,232,C,247819,H4,2008-01-04 18:05:00,...
STR,2008,1,1,10,2,3,2008-01-01T10:02:03Z,2008.001142,3087-12,321.89,0.26,37.7553,-122.4528,486,254,232,C,247820,H4,2008-01-04 18:20:00,...
STR,2008,1,2,22,1,50,2008-01-02T22:01:50Z,2008.00524,3106-01,322.22,0.26,37.7553,-122.4528,486,254,232,C,248082,H4,2008-01-11 5:55:00,...
STR,2008,1,3,10,1,51,2008-01-03T10:01:51Z,2008.006606,3106-02,322.59,0.26,37.7553,-122.4528,486,254,232,C,248083,H4,2008-01-11 6:10:00,...
STR,2008,1,3,22,1,52,2008-01-03T22:01:52Z,2008.007973,3106-03,321.77,0.26,37.7553,-122.4528,486,254,232,C,248084,H4,2008-01-11 6:25:00,...
STR,2008,1,4,10,1,57,2008-01-04T10:01:57Z,2008.009339,3106-04,321.94,0.26,37.7553,-122.4528,486,254,232,C,248085,H4,2008-01-11 6:39:00,...
STR,2008,1,4,22,2,40,2008-01-04T22:02:40Z,2008.010706,3106-05,322.09,0.26,37.7553,-122.4528,486,254,232,C,248086,H4,2008-01-11 6:54:00,...
STR,2008,1,5,22,1,46,2008-01-05T22:01:46Z,2008.013437,3106-07,321.65,0.26,37.7553,-122.4528,486,254,232,C,248087,H4,2008-01-11 7:09:00,...
STR,2008,1,6,10,1,52,2008-01-06T10:01:52Z,2008.014803,3106-08,321.21,0.26,37.7553,-122.4528,486,254,232,C,248088,H4,2008-01-11 7:24:00,...
STR,2008,1,6,22,1,46,2008-01-06T22:01:46Z,2008.016169,3106-09,322.17,0.26,37.7553,-122.4528,486,254,232,C,248089,H4,2008-01-11 7:39:00,...
STR,2008,1,7,10,1,50,2008-01-07T10:01:50Z,2008.017535,3106-10,322.04,0.26,37.7553,-122.4528,486,254,232,C,248090,H4,2008-01-11 7:54:00,...
STR,2008,1,7,22,1,44,2008-01-07T22:01:44Z,2008.018901,3106-11,322.16,0.26,37.7553,-122.4528,486,254,232,C,248091,H4,2008-01-11 8:08:00,...
STR,2008,1,8,10,1,50,2008-01-08T10:01:50Z,2008.020268,3106-12,321.9,0.26,37.7553,-122.4528,486,254,232,C,248092,H4,2008-01-11 8:23:00,...
STR,2008,1,8,22,2,50,2008-01-08T22:02:50Z,2008.021636,3091-01,321.66,0.26,37.7553,-122.4528,486,254,232,C,248533,H4,2008-01-19 5:03:00,...
STR,2008,1,9,10,2,47,2008-01-09T10:02:47Z,2008.023002,3091-02,321.95,0.26,37.7553,-122.4528,486,254,232,C,248534,H4,2008-01-19 5:18:00,...
STR,2008,1,9,22,2,43,2008-01-09T22:02:43Z,2008.024368,3091-03,322.47,0.26,37.7553,-122.4528,486,254,232,C,248535,H4,2008-01-19 5:33:00,...
